Description,Avg PF,Current (B),Current (N),Current (R),Current (Y),V B-R,V R-Y,V Y-B,kVA,kVAh,kW (Total),kWh,Date
00:40,0.86,6.36,3.82,9.77,7.35,382.82,385.36,384.72,5194.5,116504.7,4.38,106708.1,Sun Mar 24 2024
00:25,0.83,6.34,4.21,9.7,6.4,380.26,383.08,382.91,4938.5,116503.4,4.01,106707,Sun Mar 24 2024
00:10,0.9,9.99,3.41,9.68,7.33,379.97,383.05,382.72,5947,116502,5.32,106705.8,Sun Mar 24 2024
23:47,0.94,15.46,10.33,7.87,8.26,380.21,384.25,382.91,6951,116763,6.39,106944.9,Mon Mar 25 2024
23:32,0.92,11.32,6.91,6.82,8.29,376.1,379.9,378.57,5752.5,116761.4,5.21,106943.4,Mon Mar 25 2024
23:17,0.93,11.34,6.64,7.88,5.49,375.28,379.34,378.13,5389,116759.9,4.96,106942,Mon Mar 25 2024
23:02,0.91,11.31,4.96,9.77,6.73,374.81,378.29,377.26,6050.5,116758.4,5.48,106940.7,Mon Mar 25 2024
22:47,0.97,9.56,3.49,8.6,6.76,373.67,377.11,375.22,5597,116756.9,5.18,106939.3,Mon Mar 25 2024
22:32,0.92,11.35,4.56,9.78,7.17,370.34,374.32,373.3,6108,116755.6,5.55,106938.1,Mon Mar 25 2024
22:17,0.91,11.39,4.23,10.21,8.39,375.99,380.23,378.26,6543,116754.2,5.9,106936.8,Mon Mar 25 2024
22:02,0.92,11.44,5.31,9.86,5.93,377.79,381.96,380.33,5972,116752.6,5.45,106935.3,Mon Mar 25 2024
21:47,0.91,11.41,4.19,9.87,8.43,374.47,378.44,377.26,6539.5,116751,5.84,106933.9,Mon Mar 25 2024
21:32,0.93,11.93,6.02,9.09,6.79,377.1,382.24,379.9,6106,116749.6,5.57,106932.6,Mon Mar 25 2024
21:17,0.95,12.01,7.11,8.69,5.58,375.95,379.93,378.64,5745.5,116748.2,5.36,106931.2,Mon Mar 25 2024
21:02,0.91,11.5,4.26,11.01,8.61,379.06,382.39,381.25,6841,116746.7,6.19,106929.9,Mon Mar 25 2024
20:47,0.93,11.46,6.13,9.65,5.89,377.79,381.75,380.6,5913,116745.2,5.46,106928.4,Mon Mar 25 2024
20:32,0.91,11.37,4.29,10.51,8.34,376.34,379.45,378.42,6618.5,116743.7,5.97,106927,Mon Mar 25 2024
20:17,0.93,11.43,6.95,7.14,7.13,374.86,378.13,377.42,5594,116742.1,5.14,106925.6,Mon Mar 25 2024
20:02,0.93,11.42,6.2,8.55,7.06,372.83,376.24,375.86,5870,116740.6,5.4,106924.2,Mon Mar 25 2024
19:47,0.94,11.43,4.05,8.3,9.54,372.46,375.7,374.38,6332.5,116739,5.93,106922.7,Mon Mar 25 2024
19:32,0.95,9.54,4.71,5.67,8.59,371.75,374.79,373.26,5144.5,116737.5,4.87,106921.3,Mon Mar 25 2024
19:17,0.93,11.43,5.85,8.04,7.24,370.57,373.56,372.9,5735,116736.1,5.28,106920,Mon Mar 25 2024
19:02,0.95,15.42,8.9,9.83,7.26,370.06,373.78,373.1,6996,116734.6,6.56,106918.6,Mon Mar 25 2024
18:47,0.91,11.46,4.16,10.26,8.55,374.19,377.54,376.55,6309.5,116733,5.93,106917.1,Mon Mar 25 2024
18:32,0.94,12.05,6.02,9.86,6.88,379.91,383.45,381.76,6346,116731.3,5.83,106915.5,Mon Mar 25 2024
18:17,0.96,16.28,11.15,7.72,5.44,374.05,378.11,376.43,6411.5,116729.8,6.04,106914.1,Mon Mar 25 2024
18:02,0.86,6.54,4.02,10,7.23,385.92,389.01,387.92,5310,116728.6,4.51,106913,Mon Mar 25 2024
17:47,0.91,10.33,3.55,10.01,7.5,382.06,385.44,383.37,6157.5,116727.3,5.54,106911.8,Mon Mar 25 2024
17:32,0.87,4.47,1.12,6.25,6.25,380.97,383.82,382.71,3747.5,116726,3.2,106910.7,Mon Mar 25 2024
17:18,0.86,6.44,3.83,10.01,7.5,383.22,386.64,385.15,5330,116724.7,4.53,106909.6,Mon Mar 25 2024
17:03,0.87,6.42,3.82,10.05,7.63,380.65,384.04,382.85,5320.5,116723.5,4.56,106908.5,Mon Mar 25 2024
16:48,0.87,6.36,4.32,10.04,6.81,375.4,380.93,378.87,5084,116722.3,4.31,106907.5,Mon Mar 25 2024
16:33,0.87,6.45,5.76,10.27,5.58,379.96,383.35,381.6,4899,116721,4.21,106906.4,Mon Mar 25 2024
16:03,0,4.38,3.32,7.93,6.2,382.19,385.2,383.47,4100,116718.6,0,106904.2,Mon Mar 25 2024
15:48,0.87,6.35,2.66,8.01,7.16,381.57,384.54,382.83,4764.5,116717.4,4.05,106903.1,Mon Mar 25 2024
15:33,0,6.38,3.86,6.77,4.25,380,383.16,381.7,3825,116716.4,3.45,106902.2,Mon Mar 25 2024
15:18,0.9,6.44,2.26,6.85,6.82,378.77,381.46,380.43,4422,116715.3,3.89,106901.3,Mon Mar 25 2024
15:03,0,6.3,2.89,9.87,8.26,378.1,381.29,380.2,0,116714.2,0,106900.3,Mon Mar 25 2024
14:48,0.93,11.38,6.04,9.55,5.79,375.72,375.98,379.29,5813,116712.7,5.38,106899,Mon Mar 25 2024
14:33,0.93,13.32,6.17,10.03,7.13,375.43,375.31,379.1,6609,116711.2,6.05,106897.6,Mon Mar 25 2024
14:18,0.92,13.5,6.18,9.64,8.35,374.82,374.37,378.77,6815.5,116709.6,6.21,106896.1,Mon Mar 25 2024
14:03,0.91,13.77,7.34,10.55,7.05,378.15,377.7,382.27,6859.5,116708,6.21,106894.5,Mon Mar 25 2024
13:48,0.9,11.44,4.45,8.97,8.29,381.03,384.49,382.62,6321,116706.5,5.61,106893.2,Mon Mar 25 2024
13:33,0.89,11.47,5.46,7.61,8.31,381.34,384.58,382.69,6044,116705,5.35,106891.8,Mon Mar 25 2024
13:18,0.9,11.43,4.46,8.68,8.33,377.15,380.65,379.3,6238,116703.5,5.53,106890.5,Mon Mar 25 2024
13:03,0.91,11.45,5.19,8.3,8.34,376.78,379.99,378.58,6154.5,116702,5.52,106889.2,Mon Mar 25 2024
12:48,0.93,9.59,4.85,9.79,6.22,377.61,381.05,379.83,5244.5,116700.5,4.82,106887.8,Mon Mar 25 2024
12:33,0.97,10.29,6.24,8.89,4.63,377.7,381.35,379.82,5221.5,116699.3,4.92,106886.6,Mon Mar 25 2024
12:18,0.94,12.02,6.06,9.37,5.77,378.11,381.42,379.7,5931.5,116698,5.5,106885.3,Mon Mar 25 2024
12:03,0.94,11.32,6.67,7.92,7.3,376.54,380.5,378.55,5800,116696.4,5.35,106883.9,Mon Mar 25 2024
11:48,0.89,6.32,3.24,8.59,7.05,374.89,378.12,376.42,4770.5,116695,4.15,106882.5,Mon Mar 25 2024
11:33,0.89,6.32,2.73,8.11,7.05,372.1,375.31,374.07,4637.5,116693.7,4.02,106881.5,Mon Mar 25 2024
11:18,0.93,6.38,8.63,15.14,8.26,375.66,378.83,377.61,6454,116692.4,5.78,106880.2,Mon Mar 25 2024
11:03,0.87,6.34,1.63,8.59,8.31,372.17,375.52,375.17,5035.5,116691,4.31,106879,Mon Mar 25 2024
10:48,0.88,6.27,2.64,9.66,8.21,360.09,363.64,362.64,5082,116689.8,4.38,106877.9,Mon Mar 25 2024
10:33,0.87,6.29,2.65,9.65,8.19,368.04,371.47,370.48,5148.5,116688.6,4.42,106876.9,Mon Mar 25 2024
10:18,0.88,6.3,4.26,10.03,6.97,371,374.64,374.01,5032,116687.4,4.33,106875.8,Mon Mar 25 2024
09:48,0.92,11.28,4.87,10.14,6.99,373.69,377.85,376.3,6144.5,116684.5,5.59,106873.2,Mon Mar 25 2024
09:33,0.94,11.69,6.18,8.99,5.43,371.02,376.52,373.46,5663.5,116683.1,5.24,106871.9,Mon Mar 25 2024
09:18,0.97,10.23,6.24,9.65,4.81,374.02,378.6,377.72,5342.5,116681.9,5.09,106870.7,Mon Mar 25 2024
09:03,0.95,9.45,5.79,9.71,6.01,376.83,380.85,379.51,5491,116680.6,5.12,106869.4,Mon Mar 25 2024
08:48,0.93,11.13,6.58,11.48,6.91,377.61,382.28,381.34,6438,116679.2,5.95,106868.1,Mon Mar 25 2024
08:33,0.94,11.16,6.7,11.61,6.85,377.9,382.15,381.27,6499,116677.6,5.98,106866.6,Mon Mar 25 2024
08:18,0.93,11.2,6.5,12.67,6.96,381.02,385.84,384.2,6903.5,116675.9,6.34,106865.1,Mon Mar 25 2024
08:03,0.95,11.23,9.19,12.44,5.37,384.09,388.23,386.65,6484,116674.2,6.05,106863.5,Mon Mar 25 2024
07:48,0.94,11.27,7.14,10.45,6.6,381.2,385.21,383.84,6263.5,116672.6,5.76,106861.9,Mon Mar 25 2024
07:33,0.94,11.16,6.73,10.41,6.6,380.67,385.02,383.54,6148.5,116670.9,5.74,106860.4,Mon Mar 25 2024
07:18,0.95,11.15,8.26,11.13,5.41,382.34,387.09,385.07,6144,116669.3,5.71,106858.9,Mon Mar 25 2024
07:03,0.95,11.14,8.34,10.12,5.48,384.1,388.56,386.71,5944,116667.7,5.51,106857.3,Mon Mar 25 2024
06:48,0.95,11.2,0.32,10.99,12.21,383.47,387.71,385.31,7665,116665.8,7.27,106855.6,Mon Mar 25 2024
06:33,0.97,11.85,1.81,9.96,10.14,384.13,387.81,386.01,7111,116664,6.91,106853.8,Mon Mar 25 2024
06:18,0.96,6.48,5.17,10.94,10.18,384.28,387.11,386.45,6140,116662.2,5.81,106852.1,Mon Mar 25 2024
06:03,0.87,6.36,5.28,12.01,8.27,389.85,393.19,392.4,6011.5,116660.6,5.08,106850.7,Mon Mar 25 2024
05:48,0.93,4.35,8.59,12.06,4.84,385.91,389.35,389.41,4752,116659.4,4.25,106849.6,Mon Mar 25 2024
05:33,0.87,6.29,5.43,12.1,8.18,389.01,392.31,391.08,5999,116658.3,5.06,106848.5,Mon Mar 25 2024
05:18,0.89,6.3,7.87,12.11,5.85,388.26,392.28,390.71,5447,116657,4.71,106847.4,Mon Mar 25 2024
05:03,0.9,9.91,4.43,12.02,8.4,389.65,393.74,392.05,6861.5,116655.6,6.11,106846.1,Mon Mar 25 2024
04:48,0.86,6.3,5.41,12.15,8.36,391.2,395.15,393.64,0,116654.1,5.11,106844.8,Mon Mar 25 2024
04:33,0.88,6.35,6.64,12.26,7.21,389.78,393.73,392.21,5821,116652.9,4.97,106843.7,Mon Mar 25 2024
04:03,0.89,6.26,3.07,9.25,8.68,388.57,392.05,390.9,5474.5,116650.4,4.66,106841.5,Mon Mar 25 2024
03:48,0.9,6.29,4.56,9.33,7.23,389.57,392.96,391.3,5172.5,116649.1,4.44,106840.4,Mon Mar 25 2024
03:33,0.93,6.39,4.94,9.46,5.65,389.56,393.34,391.57,4878,116647.9,4.37,106839.3,Mon Mar 25 2024
03:18,0.94,6.49,6.12,8.19,3.94,387.14,391.23,389.39,4456,116646.7,3.79,106838.2,Mon Mar 25 2024
03:03,0.89,6.35,3.65,10.24,8.61,388.86,392.27,390.48,5625.5,116645.4,4.81,106837,Mon Mar 25 2024
02:33,0.88,6.4,6.46,12.04,7.11,386.14,389.86,388.99,5695,116642.7,4.9,106834.6,Mon Mar 25 2024
02:19,0.88,6.41,6.27,12.06,7.37,387.39,390.95,389.76,5785.5,116641.4,4.98,106833.4,Mon Mar 25 2024
02:04,0.92,4.36,6.36,11.08,6.16,386.99,390.51,389.14,4829.5,116640.2,4.27,106832.4,Mon Mar 25 2024
01:34,0.88,6.34,6.46,12.13,7.18,386.15,389.17,387.57,5747.5,116637.7,4.94,106830.1,Mon Mar 25 2024
01:19,0.88,6.29,4.46,11.1,8.31,383.67,387.26,385.63,5714.5,116636.4,4.89,106828.9,Mon Mar 25 2024
01:04,0.88,6.33,5.45,12.18,8.22,382.87,385.81,384.74,5918.5,116635.1,5.08,106827.8,Mon Mar 25 2024
00:34,0.91,6.42,4.61,11.2,6.67,379.92,382.97,382.35,5338,116632.5,4.76,106825.5,Mon Mar 25 2024
00:19,0.93,6.45,5.52,10.43,5.44,377.02,380.81,379.59,4879,116631.2,4.43,106824.3,Mon Mar 25 2024
00:04,0.88,6.39,5.81,12.54,8.25,379.77,382.77,382.09,5983,116629.9,5.16,106823.1,Mon Mar 25 2024
23:31,0.86,6.32,1.38,7.85,8.32,378.74,381.86,381.2,4917,116896.9,4.17,107069,Tue Mar 26 2024
23:16,0.88,6.35,2.63,9.87,9,382.71,385.16,383.96,5649.5,116895.7,4.81,107067.9,Tue Mar 26 2024
23:01,0.87,6.39,3.48,10.46,8.37,378.5,381.69,381.05,5524,116894.4,4.7,107066.8,Tue Mar 26 2024
22:46,0.93,11.44,2.51,10.14,9.97,375.63,379.68,378.05,6884,116892.9,6.35,107065.5,Tue Mar 26 2024
22:31,0.94,11.46,3.42,9.09,8.81,376.67,380.33,378.96,6433,116891.2,5.99,107063.9,Tue Mar 26 2024
22:16,0.95,11.45,4.22,9.69,7.61,374.48,378,377.2,6256.5,116889.5,5.9,107062.3,Tue Mar 26 2024
21:46,0.95,9.63,2.6,9.1,7.85,378.35,382.01,380.65,5845.5,116886.4,5.54,107059.4,Tue Mar 26 2024
21:31,0.95,12.04,5.41,8.08,8.37,380.07,384.06,382.58,6353.5,116885,5.89,107058,Tue Mar 26 2024
21:16,0.96,12.07,4.11,9.12,12.63,376.01,379.4,378.62,6088.5,116883.4,5.77,107056.5,Tue Mar 26 2024
21:01,0.94,11.5,3.49,9.61,8.79,376.27,378.92,377.53,6527.5,116881.8,6.1,107055,Tue Mar 26 2024
20:46,0.96,15.5,7.1,12.68,8.82,375.38,379.25,377.74,8126.5,116880,7.74,107053.3,Tue Mar 26 2024
20:31,0.96,11.39,5.15,11.62,8.72,375.15,377.84,376.98,7441,116878.1,7.01,107051.5,Tue Mar 26 2024
20:16,0.95,11.4,4.32,11.81,10.06,374.01,377.03,376.38,7231,116876.3,6.8,107049.8,Tue Mar 26 2024
20:01,0.96,11.45,4.97,9.78,9.01,374.4,376.64,376.42,6552.5,116874.6,6.22,107048.1,Tue Mar 26 2024
19:46,0.94,0,7.24,0,0,373.02,376.16,375.1,7254.5,116872.8,6.68,107046.4,Tue Mar 26 2024
19:31,0.95,11.52,4.42,10.37,9.06,378.09,381.71,380.8,6794,116871,6.4,107044.8,Tue Mar 26 2024
19:16,0.94,11.5,3.6,13.34,10.23,372.65,375.76,375.23,0,116869.2,7.1,107043.1,Tue Mar 26 2024
19:01,0.95,11.52,4.74,13.44,9.12,375.84,378.95,377.91,7438.5,116867.4,7.01,107041.4,Tue Mar 26 2024
18:46,0.94,15.54,6.54,10.16,10.17,375.9,379.49,378.35,7791,116865.6,7.32,107039.7,Tue Mar 26 2024
18:31,0.98,10.2,5.23,8.71,5.27,374.72,377.64,377.14,6705.5,116864,6.54,107038.1,Tue Mar 26 2024
18:16,0.93,6.59,2.69,9.39,7.53,375.63,378.79,377.62,5279.5,116862.4,4.83,107036.6,Tue Mar 26 2024
18:01,0.92,6.48,5.59,11.81,9.04,375.54,377.88,376.84,5912,116860.8,5.36,107035.1,Tue Mar 26 2024
17:46,0.92,6.57,5.51,12.77,10.2,368.23,370.46,370.03,6305,116859.4,5.73,107033.8,Tue Mar 26 2024
17:31,0.94,6.56,7.16,13.47,9.19,361.77,363.85,363.87,6124.5,116858,5.65,107032.5,Tue Mar 26 2024
17:16,0.94,6.52,7.35,13.63,9.07,362.77,365.17,364.74,6120.5,116856.5,5.64,107031.1,Tue Mar 26 2024
17:01,0.95,10.22,3.42,13.64,10.79,366.19,368.32,367.55,7321.5,116855.1,6.9,107029.8,Tue Mar 26 2024
16:46,0.93,6.5,5.46,13.62,12.13,361.33,363.43,362.77,6691.5,116853.5,6.13,107028.3,Tue Mar 26 2024
16:31,0.94,10.25,0.29,10.43,11.15,360.83,363.82,363.09,6646,116852,6.21,107026.9,Tue Mar 26 2024
16:16,0.95,6.52,6.11,15.07,11.92,367.46,368.76,367.91,7087,116850.4,6.55,107025.4,Tue Mar 26 2024
16:01,0.95,6.53,6.31,15.32,12.09,365.06,366.46,366.11,7108.5,116848.6,6.59,107023.6,Tue Mar 26 2024
15:46,0.94,6.56,2.42,10.14,12.25,355.79,357.65,357.07,5950.5,116847.1,5.47,107022.2,Tue Mar 26 2024
15:31,0.95,6.7,1.82,7.4,10.52,360.79,363.02,361.72,5139.5,116845.7,4.81,107021,Tue Mar 26 2024
15:16,0.96,4.67,3.03,9.79,8.2,361.4,363.8,362.93,4747,116844.5,4.53,107019.9,Tue Mar 26 2024
15:01,0.92,6.42,3.85,11.12,11.81,361.28,363.95,362.63,6145,116843.2,5.55,107018.7,Tue Mar 26 2024
14:46,0.93,6.46,3.17,10.04,10.7,352.69,355.21,354.51,5559.5,116841.8,5.1,107017.3,Tue Mar 26 2024
14:31,0.92,6.39,4.26,10.89,10.7,361.53,363.69,363.71,5837,116840.4,5.29,107016,Tue Mar 26 2024
14:16,0.95,11.29,1.91,11.68,10.65,362.43,364.82,364.19,7072.5,116838.8,6.67,107014.5,Tue Mar 26 2024
14:01,0.94,11.33,2.77,9.83,10.17,369.29,371.84,370.99,6593,116837.1,6.15,107012.9,Tue Mar 26 2024
13:46,0.94,11.32,2.58,11.86,10.1,371.63,374.4,372.56,7163.5,116835.3,6.7,107011.3,Tue Mar 26 2024
13:31,0.95,11.27,4.34,14.16,10.15,371.46,373.67,373.05,7644.5,116833.5,7.21,107009.6,Tue Mar 26 2024
13:16,0.95,11.47,4.46,13.01,8.98,373.2,375.77,374.2,7222,116831.8,6.84,107007.9,Tue Mar 26 2024
13:01,0.95,11.38,3.03,11.29,10.21,369.45,372.6,371.38,7048.5,116829.9,6.65,107006.1,Tue Mar 26 2024
12:46,0.94,11.28,2.01,10.22,10.04,363.17,365.9,365.12,6638,116828.2,6.2,107004.5,Tue Mar 26 2024
12:31,0.96,11.78,4.16,11.43,8.25,361.84,364.71,363.99,6624.5,116826.5,6.32,107002.8,Tue Mar 26 2024
12:16,0.97,11.77,4.91,10.53,9.72,357.92,359.82,358.43,6620.5,116824.9,6.3,107001.3,Tue Mar 26 2024
12:01,0.98,9.34,6.88,9.49,5.54,357.84,360.41,359.96,4524.5,116823.3,4.59,106999.7,Tue Mar 26 2024
11:46,0.95,11.22,5.84,9.65,8.86,354.73,358.14,357.03,6123,116821.9,5.72,106998.5,Tue Mar 26 2024
11:16,0.91,6.41,3.12,9.76,10.94,357.03,359.19,357.96,5609,116819.1,5.02,106995.8,Tue Mar 26 2024
11:01,0.89,6.29,1.45,8.57,8.38,352.58,356.23,354.63,4744,116818,4.18,106994.8,Tue Mar 26 2024
10:46,0.91,6.31,2.67,9.76,8.36,348.97,352.5,350.49,4964.5,116816.8,4.42,106993.7,Tue Mar 26 2024
10:31,0.92,6.23,5.88,10.7,6.05,348.97,352.54,351.07,4672,116815.6,4.2,106992.7,Tue Mar 26 2024
10:16,0.9,6.29,5.09,10.59,6.77,357.19,359.24,360.28,4890.5,116814.4,4.33,106991.6,Tue Mar 26 2024
10:01,0.89,6.22,3.75,9.95,7.32,355.79,358.69,357.17,4777,116813.3,4.21,106990.6,Tue Mar 26 2024
09:46,0.93,11.12,4.07,10.03,8.27,355.11,358.27,356.82,6079.5,116811.9,5.57,106989.2,Tue Mar 26 2024
09:31,0.95,11.54,6.05,9.58,5.43,358.92,362.67,360.68,5527,116810.6,5.18,106988,Tue Mar 26 2024
09:16,0.96,11.57,7.24,8.55,4.25,358.69,362.98,361.63,5082.5,116809.2,4.84,106986.7,Tue Mar 26 2024
09:01,0.93,11.07,5.17,9.09,6.99,362.32,366.71,365.32,5737.5,116807.8,5.27,106985.4,Tue Mar 26 2024
08:32,0.96,9.36,6.59,9.67,4.7,366.12,370.13,369.61,5035.5,116805.1,4.79,106982.9,Tue Mar 26 2024
08:17,0.97,11.09,2.27,7.81,9.95,367.87,372.46,370.27,6141,116803.6,5.94,106981.4,Tue Mar 26 2024
08:02,0,0,5.42,0,0,375.32,379.15,377.15,6844,116801.8,0,106979.7,Tue Mar 26 2024
07:47,0.98,9.4,3.78,4.65,9.86,367.78,371.69,369.78,5105,116800,5,106978,Tue Mar 26 2024
07:32,0.98,9.38,3.71,4.64,9.47,367.04,371.43,368.65,5035.5,116798.5,4.93,106976.5,Tue Mar 26 2024
07:17,0.96,9.44,3.5,7.09,11.5,370.55,374.06,372.46,6023.5,116797,5.8,106975.1,Tue Mar 26 2024
07:02,0.95,11.11,2.07,9.14,12.38,370.87,375.13,373.64,7037,116795.3,6.67,106973.5,Tue Mar 26 2024
06:47,0.96,9.49,4.88,6.01,11.76,374.64,378.05,376.33,5919,116793.6,5.67,106971.9,Tue Mar 26 2024
06:32,0.96,11.82,4.3,7.43,10.97,375.61,379.34,377.71,6575.5,116792.1,6.33,106970.4,Tue Mar 26 2024
06:17,0.94,6.42,3.68,7.41,11,377.29,381.07,379.4,5428.5,116790.8,5.09,106969.2,Tue Mar 26 2024
06:02,0.87,6.29,4.24,8.51,5.64,381.34,384.91,384.31,4529,116789.5,3.85,106968,Tue Mar 26 2024
05:32,0.87,4.43,2.24,6.11,4.98,384.81,388.23,387.53,3469.5,116787.5,2.96,106966.3,Tue Mar 26 2024
05:17,0.85,6.32,2.94,8.62,7.12,386.02,389.4,388.36,4941.5,116786.6,4.13,106965.4,Tue Mar 26 2024
05:02,0.84,6.35,2.73,9.73,8.42,387.14,390.1,390.01,5509,116785.5,4.56,106964.6,Tue Mar 26 2024
04:47,0.86,4.45,1.27,6.35,6.25,386.68,389.6,389.15,4041,116784.5,3.38,106963.7,Tue Mar 26 2024
04:32,0.87,4.48,2.39,6.33,5.12,389.73,392.52,392.1,3592.5,116783.5,3.07,106962.8,Tue Mar 26 2024
04:17,0.93,8.22,4.49,5.33,5.27,388.69,392.32,391.25,4145,116782.5,3.78,106961.9,Tue Mar 26 2024
04:02,0.86,6.37,4.02,7.85,5.73,391.12,394.47,392.93,4516,116781.4,3.81,106960.9,Tue Mar 26 2024
03:47,0.86,6.36,3.98,7.86,5.73,388.8,392.72,390.77,4509,116780.2,3.79,106959.9,Tue Mar 26 2024
03:17,0.91,4.81,1.91,5.19,4.24,387.88,391.1,390.12,2765.5,116778.4,2.53,106958.3,Tue Mar 26 2024
03:02,0.86,4.5,3.28,7.19,4.84,390.16,393.56,392.66,3738.5,116777.2,3.16,106957.3,Tue Mar 26 2024
02:47,0.9,4.46,3.81,8.58,6.07,386.38,390.68,389.19,4292.5,116776.2,3.72,106956.4,Tue Mar 26 2024
02:32,0.87,6.47,5.95,8.73,4.31,388.44,392.09,390.31,4380.5,116775.1,3.74,106955.4,Tue Mar 26 2024
02:17,0.87,4.46,4.76,7.17,3.25,384.94,388.37,387.72,3322,116774.1,2.85,106954.5,Tue Mar 26 2024
02:02,0.85,6.34,3.96,9.76,6.86,386.17,388.74,386.98,5102,116773.1,4.27,106953.6,Tue Mar 26 2024
01:47,0.85,6.43,3.11,8.75,6.97,386.9,389.79,388.71,4956.5,116771.9,4.15,106952.7,Tue Mar 26 2024
01:32,0.87,4.48,2.43,6.19,4.81,384.86,387.9,386.07,3466,116770.9,2.97,106951.8,Tue Mar 26 2024
01:17,0.87,4.47,3.25,7.31,5.1,384.66,387.7,386.82,3430.5,116769.8,2.97,106950.9,Tue Mar 26 2024
01:02,0.86,6.38,5.51,9.91,5.49,383.64,386.88,385.78,4838.5,116768.7,4.09,106949.9,Tue Mar 26 2024
00:47,0.86,6.4,4.38,9.95,6.63,380.42,383.23,382.36,5062.5,116767.4,4.27,106948.8,Tue Mar 26 2024
00:32,0.89,6.53,1.98,8.94,6.86,380.86,383.55,382.91,4911.5,116766.3,4.3,106947.9,Tue Mar 26 2024
00:17,0.9,6.48,3.24,5.72,6.64,376.98,380.45,379.4,4141,116765.4,3.64,106947,Tue Mar 26 2024
23:59,0.9,6.53,1.58,7.85,10.69,383.51,386.46,385.38,5564.5,117032.7,4.87,107194.4,Wed Mar 27 2024
23:44,0.89,6.45,2.3,7.98,11.69,381.58,383.48,382.6,5741.5,117031.3,5.04,107193.1,Wed Mar 27 2024
23:29,0.89,6.39,2.78,8.82,11.61,378.44,381.21,380.32,5889,117029.9,5.13,107191.9,Wed Mar 27 2024
23:14,0.93,4.4,3.43,8.52,8.11,376.83,379.13,379.32,4590.5,117028.7,4.18,107190.8,Wed Mar 27 2024
22:59,0.88,6.43,3.14,9.8,11.36,376.27,378.51,377.61,6011,117027.3,5.25,107189.6,Wed Mar 27 2024
22:44,0.93,11.44,2.87,9.74,11.41,370.17,372.77,372.44,7014.5,117025.8,6.45,107188.1,Wed Mar 27 2024
22:29,0.93,11.42,3.39,8.66,10.16,371.54,374.83,374.3,6546.5,117024.1,6.07,107186.6,Wed Mar 27 2024
22:14,0.95,11.42,4.93,15.64,11.41,371.65,374.8,374.31,8281.5,117022.3,7.81,107184.9,Wed Mar 27 2024
21:44,0.91,11.44,4.33,8.32,11.51,372.26,375.68,374.48,6758,117019,6.13,107181.8,Wed Mar 27 2024
21:29,0.95,11.96,4.19,8.78,8.74,373.05,376.22,375.12,6350.5,117017.5,5.99,107180.4,Wed Mar 27 2024
21:14,0.95,11.91,3.96,8.8,8.93,369.55,373.05,372.49,6399.5,117015.9,6,107178.9,Wed Mar 27 2024
20:59,0.97,15.53,8.53,19.14,11.54,375.82,378.7,378.34,10034.5,117014.1,9.59,107177.1,Wed Mar 27 2024
20:44,0.96,11.52,4.37,10.55,8.89,365.71,365.22,369.76,6978.5,117012.1,6.88,107175.2,Wed Mar 27 2024
20:29,0.96,11.56,4.04,9.62,10.46,366.56,365.5,370.04,6721.5,117010.3,6.37,107173.6,Wed Mar 27 2024
20:14,0.95,11.64,3.37,10.7,10.56,367.47,366.5,372.01,7013.5,117008.5,6.64,107171.9,Wed Mar 27 2024
19:59,0.97,9.65,3.19,10.41,9.58,372.71,370.74,376.14,6388,117006.9,6.11,107170.2,Wed Mar 27 2024
19:44,0.95,11.6,3.11,10.49,11.71,364.18,362.72,367.81,7121,117005.1,6.71,107168.6,Wed Mar 27 2024
19:29,0.95,11.62,2.35,12.29,10.71,364.46,362.93,368.43,7303,117003.4,6.89,107166.9,Wed Mar 27 2024
19:14,0.95,11.57,1.37,11.82,11.89,357.57,355.94,361.7,7309,117001.6,6.87,107165.2,Wed Mar 27 2024
18:59,0.94,11.64,3.87,8.66,11.82,364.5,363.51,367.81,6803.5,116999.8,6.32,107163.5,Wed Mar 27 2024
18:44,0.94,11.71,2.1,9.7,10.68,363.02,360.96,366.8,6735,116998.2,6.31,107162,Wed Mar 27 2024
18:29,0.96,12.1,5.17,7.61,7.15,364.26,366.32,366.55,5662,116996.6,5.42,107160.5,Wed Mar 27 2024
18:14,0.96,6.61,7.78,15.39,8.43,361.44,362.95,363.05,6362.5,116995,6.04,107159,Wed Mar 27 2024
17:59,0.89,6.52,1.59,8.89,10.55,372.28,374.37,372.9,5574.5,116993.6,4.88,107157.7,Wed Mar 27 2024
17:44,0,0,3.95,0,0,367.56,370.07,368.76,0,116992.4,0,107156.6,Wed Mar 27 2024
17:29,0.88,6.41,4.32,10.04,6.8,366.41,368.79,367.08,4914,116991.1,4.27,107155.5,Wed Mar 27 2024
17:14,0.88,6.37,3.03,10.06,8.38,361.94,364.19,363.24,4696,116989.9,4.52,107154.4,Wed Mar 27 2024
16:59,0.89,6.37,4.31,10.23,7.19,359.82,361.99,361.16,4951.5,116988.7,4.36,107153.4,Wed Mar 27 2024
16:44,0.92,4.5,4.72,9.84,6.29,356.94,359.04,358.17,4267.5,116987.6,3.86,107152.3,Wed Mar 27 2024
16:29,0.94,4.46,4.23,7.87,5.07,359.38,361.55,360.31,3617,116986.7,3.29,107151.5,Wed Mar 27 2024
16:14,0.89,6.35,1.2,6.81,8.23,358.21,359.42,359.32,4456.5,116985.5,3.89,107150.4,Wed Mar 27 2024
